,userid,pageRank,lang,wikiDataItemId,dbPediaIri,propagator
6026,215162051,0.0005557182003746878,en,Q1073,http://dbpedia.org/resource/Brain,0
6027,215162051,0.0009472260024072055,en,Q1342,http://dbpedia.org/resource/Pittsburgh,0
6028,215162051,0.0008221517698072195,en,Q16,http://dbpedia.org/resource/Canada,0
6029,215162051,0.001344850205402133,en,Q485240,http://dbpedia.org/resource/Billboard_(magazine),0
6030,215162051,0.0006088314116404633,en,Q3,http://dbpedia.org/resource/Life,0
6031,215162051,0.0006604716153992101,en,Q12606,http://dbpedia.org/resource/West_Coast_of_the_United_States,0
6032,215162051,0.000587111338179169,en,Q31963,http://dbpedia.org/resource/Emoticon,0
6033,215162051,0.0007904867467250769,en,Q17884,http://dbpedia.org/resource/LGBT,0
6034,215162051,0.0005979071970675006,en,Q492,http://dbpedia.org/resource/Long-term_memory,0
6035,215162051,0.0007198953404015871,en,Q4,http://dbpedia.org/resource/Death,0
6036,215162051,0.001038124603409173,en,Q100,http://dbpedia.org/resource/Boston,0
6037,215162051,0.0008333436148586159,en,Q36153,http://dbpedia.org/resource/Beyoncé,0
6038,215162051,0.00068133402974197,en,Q2,http://dbpedia.org/resource/Earth,0
6039,215162051,0.0007550339436789953,en,Q49085,,0
6040,215162051,0.0006979962125957626,en,Q897,http://dbpedia.org/resource/Gold,0
6041,215162051,0.0009894387363960932,en,Q160409,http://dbpedia.org/resource/Central_Park,0
6042,215162051,0.000575709726974063,en,Q1420,,0
6043,215162051,0.0008792993151678333,en,Q33659,http://dbpedia.org/resource/People_(magazine),0
6044,215162051,0.0005460072737826601,en,Q622812,http://dbpedia.org/resource/Talk_show,0
6045,215162051,0.0008136967761558031,en,Q12078,http://dbpedia.org/resource/Cancer,0
6046,215162051,0.0005930648404050993,en,Q131755,http://dbpedia.org/resource/Bipolar_disorder,0
6047,215162051,0.0009068661210554247,en,Q154430,http://dbpedia.org/resource/Anxiety,0
6048,215162051,0.0005774043880073115,en,Q1415,http://dbpedia.org/resource/Indiana,0
6049,215162051,0.0005868759166786906,en,Q44497,http://dbpedia.org/resource/Mining,0
6050,215162051,0.0006039770716533359,en,Q12147,http://dbpedia.org/resource/Health,0
6051,215162051,0.0006454283601966356,en,Q9368,http://dbpedia.org/resource/Liver,0
6052,215162051,0.0006147317193095491,en,Q11635,http://dbpedia.org/resource/Theatre,0
6053,215162051,0.0006053526507966225,en,Q23739,http://dbpedia.org/resource/Soap_opera,0
6054,215162051,0.0007932320515955372,en,Q193592,http://dbpedia.org/resource/Midfielder,0
6055,215162051,0.0006135478955598723,en,Q11416,http://dbpedia.org/resource/Game_of_chance,0
6056,215162051,0.0005548460800863368,en,Q11701,http://dbpedia.org/resource/United_States_House_of_Representatives,0
6057,215162051,0.001023554800799128,en,Q312,http://dbpedia.org/resource/Apple_Inc.,0
6058,215162051,0.0007645139525573466,en,Q270285,http://dbpedia.org/resource/Apple_TV,0
6059,215162051,0.0008381781236096945,en,Q289,http://dbpedia.org/resource/Television,0
6060,215162051,0.0005781214531364942,en,Q157124,http://dbpedia.org/resource/Hibiscus,0
6061,215162051,0.0006553164401186698,en,Q9158,http://dbpedia.org/resource/Email,0
6062,215162051,0.000620556694141411,en,Q161380,http://dbpedia.org/resource/Credit_card,0
6063,215162051,0.0005753162227444776,en,Q663,http://dbpedia.org/resource/Aluminium,0
6064,215162051,0.001029955274605068,en,Q447349,http://dbpedia.org/resource/Aluminium_foil,0
6065,215162051,0.000996300629178931,en,Q715583,http://dbpedia.org/resource/Costco,0
6066,215162051,0.0006393607500457596,en,Q486761,http://dbpedia.org/resource/Classical_antiquity,0
6067,215162051,0.0006108687633904094,en,Q11469,http://dbpedia.org/resource/Glass,0
6068,215162051,0.0008414442835585796,en,Q638,http://dbpedia.org/resource/Music,0
6069,215162051,0.001053711436525642,en,Q9589,http://dbpedia.org/resource/ITunes,0
6070,215162051,0.001070460157715747,en,Q23197,"http://dbpedia.org/resource/Nashville,_Tennessee",0
6071,215162051,0.0006418680493469914,en,Q146,http://dbpedia.org/resource/Cat,0
6072,215162051,0.0007821468054005089,en,Q8486,http://dbpedia.org/resource/Coffee,0
6073,215162051,0.0006508558406951542,en,Q333877,http://dbpedia.org/resource/Pecan,0
6074,215162051,0.0007066115237627885,en,Q13178,http://dbpedia.org/resource/Blueberry,0
6075,215162051,0.0006507639906756846,en,Q463198,http://dbpedia.org/resource/Life_(magazine),0
6076,215162051,0.000721280259574319,en,Q11639,http://dbpedia.org/resource/Dance,0
6077,215162051,0.0005442065502874171,en,Q2138622,http://dbpedia.org/resource/Nutrition,0
6078,215162051,0.001019157897343265,en,Q181138,http://dbpedia.org/resource/Veganism,0
6079,215162051,0.000743006118771543,en,Q10998,http://dbpedia.org/resource/Potato,0
6080,215162051,0.0006128640053566789,en,Q132987,http://dbpedia.org/resource/Anthropomorphism,0
6081,215162051,0.0005815660919156661,en,Q925,http://dbpedia.org/resource/Mercury_(element),0
6082,215162051,0.001280624300144494,en,Q16567,"http://dbpedia.org/resource/Columbus,_Ohio",0
6083,215162051,0.0008761775313992816,en,Q1397,http://dbpedia.org/resource/Ohio,0
6084,215162051,0.0007834225445483621,en,Q49042,http://dbpedia.org/resource/Southern_United_States,0
6085,215162051,0.0006156911935062953,en,Q28813,http://dbpedia.org/resource/Fraud,0
6086,215162051,0.001274294710926617,en,Q186304,http://dbpedia.org/resource/Kim_Kardashian,0
6087,215162051,0.0005476462725721435,en,Q11663,http://dbpedia.org/resource/Weather,0
6088,215162051,0.0006032098495848576,en,Q101244,http://dbpedia.org/resource/Acronym,0
6089,215162051,0.0007180924375463711,en,Q7723260,http://dbpedia.org/resource/The_Clapper,0
6090,215162051,0.0006856343406547961,en,Q17517,http://dbpedia.org/resource/Mobile_telephony,0
6091,215162051,0.0007797921283402341,en,Q872,http://dbpedia.org/resource/Radio_broadcasting,0
6092,215162051,0.0005448606872073431,en,Q668687,http://dbpedia.org/resource/United_States_Postal_Service,0
6093,215162051,0.001315725071769828,en,Q1297,http://dbpedia.org/resource/Chicago,0
6094,215162051,0.0006140966851232904,en,Q622425,http://dbpedia.org/resource/Nightclub,0
6095,215162051,0.001013559422593031,en,Q693597,http://dbpedia.org/resource/Herman's_Hermits,0
6096,215162051,0.0008799371842162459,en,Q7080916,http://dbpedia.org/resource/Ohio_State_Fair,0
6097,215162051,0.0006398225603701582,en,Q3624078,http://dbpedia.org/resource/State_(polity),0
6098,215162051,0.0007301035382871224,en,Q202387,http://dbpedia.org/resource/Post-traumatic_stress_disorder,0
6099,215162051,0.0005847570692751198,en,Q684740,http://dbpedia.org/resource/Real_estate,0
6100,215162051,0.0005865466678709263,en,Q1618101,http://dbpedia.org/resource/Nielsen_ratings,0
6101,215162051,0.00076969224551309,en,Q64590371,,0
6102,215162051,0.0005923433210147883,en,Q79784,http://dbpedia.org/resource/Friends,0
6103,215162051,0.0007597673573642461,en,Q7378,http://dbpedia.org/resource/Elephant,0
6104,215162051,0.0009807084692946162,en,Q7495377,http://dbpedia.org/resource/Sherry!,0
6105,215162051,0.0005868288243193483,en,Q170435,http://dbpedia.org/resource/Trance_music,0
6106,215162051,0.0007138702392226505,en,Q10294,http://dbpedia.org/resource/Poverty,0
6107,215162051,0.0006603344973278675,en,Q696490,http://dbpedia.org/resource/Panic_attack,0
6108,215162051,0.0006940905158695736,en,Q5873,http://dbpedia.org/resource/Sexual_intercourse,0
6109,215162051,0.0005443521193854972,en,Q2200417,http://dbpedia.org/resource/Cognition,0
6110,215162051,0.0005975277593261218,en,Q131774,http://dbpedia.org/resource/Adolescence,0
6111,215162051,0.0008983913197877311,en,Q22686,http://dbpedia.org/resource/Donald_Trump,0
6112,215162051,0.0009002344126798124,en,Q4880234,http://dbpedia.org/resource/Beezus_and_Ramona,0
6113,215162051,0.000631410754691774,en,Q11006,http://dbpedia.org/resource/Soybean,0
6114,215162051,0.0007572521007578189,en,Q726,http://dbpedia.org/resource/Horse,0
6115,215162051,0.0008085229898407082,en,Q7367,http://dbpedia.org/resource/Mosquito,0
6116,215162051,0.0005694813240613525,en,Q4886804,http://dbpedia.org/resource/Benadryl,0
6117,215162051,0.001161556525175599,en,Q842392,http://dbpedia.org/resource/French_kiss,0
6118,215162051,0.0009716755721271029,en,Q124179,http://dbpedia.org/resource/Kiss_(band),0
6119,215162051,0.0006802147500132997,en,Q28549308,,0
6120,215162051,0.0009840375497157348,en,Q287171,http://dbpedia.org/resource/ABC_News,0
6121,215162051,0.0005522664365027739,en,Q1313,http://dbpedia.org/resource/Summer,0
6122,215162051,0.0006669682155747743,en,Q2095,http://dbpedia.org/resource/Food,0
6123,215162051,0.0007223122027464355,en,Q11451,http://dbpedia.org/resource/Agriculture,0
6124,215162051,0.001445253738486669,en,Q34086,http://dbpedia.org/resource/Justin_Bieber,0
6125,215162051,0.0005743174929722845,en,Q17514,http://dbpedia.org/resource/Graffiti,0
6126,215162051,0.0006010616429368629,en,Q287,http://dbpedia.org/resource/Wood,0
6127,215162051,0.001447667150130325,en,Q228909,http://dbpedia.org/resource/Mary_J._Blige,0
6128,215162051,0.0007885142919619672,en,Q144,http://dbpedia.org/resource/Dog,0
6129,215162051,0.0006182084363812585,en,Q1649,http://dbpedia.org/resource/Oklahoma,0
6130,215162051,0.0005702577648673111,en,Q1318295,http://dbpedia.org/resource/Narrative,0
6131,215162051,0.001442473764110178,en,Q21086634,,0
6132,215162051,0.0005514591569363511,en,Q395,http://dbpedia.org/resource/Mathematics,0
6133,215162051,0.0007235242930620394,en,Q7942,http://dbpedia.org/resource/Global_warming,0
6134,215162051,0.0007681094999403454,en,Q11424,http://dbpedia.org/resource/Film,0
6135,215162051,0.000674668814694652,en,Q25224,http://dbpedia.org/resource/Pound_sterling,0
6136,215162051,0.001186558499571133,en,Q689141,http://dbpedia.org/resource/Spotify,0
6137,215162051,0.0007828371339688243,en,Q34467,http://dbpedia.org/resource/Compact_disc,0
6138,215162051,0.0005619316376273603,en,Q1809448,http://dbpedia.org/resource/Whole_Foods_Market,0
6139,215162051,0.001056417835141408,en,Q380051,http://dbpedia.org/resource/Laser_lighting_display,0
6140,215162051,0.0005552592321724381,en,Q9128,http://dbpedia.org/resource/Light,0
6141,215162051,0.0009322608635165553,en,Q7414,http://dbpedia.org/resource/The_Walt_Disney_Company,0
6142,215162051,0.0006588363758253611,en,Q8242,http://dbpedia.org/resource/Literature,0
6143,215162051,0.0006048875553778894,en,Q629,http://dbpedia.org/resource/Oxygen,0
6144,215162051,0.0007645477143398673,en,Q35869,http://dbpedia.org/resource/Asthma,0
6145,215162051,0.0007677672156094681,en,Q675364,http://dbpedia.org/resource/OK!,0
6146,215162051,0.0007220549679284925,en,Q131272,http://dbpedia.org/resource/Soul_music,0
6147,215162051,0.0006674096025527585,en,Q186005,http://dbpedia.org/resource/Physical_therapy,0
6148,215162051,0.0006611122979093999,en,Q3595513,http://dbpedia.org/resource/Not_out,0
6149,215162051,0.000958477230673722,en,Q812,http://dbpedia.org/resource/Florida,0
6150,215162051,0.0006310971704878293,en,Q131288,http://dbpedia.org/resource/Immigration,0
6151,215162051,0.0006784221005745319,en,Q833,http://dbpedia.org/resource/Malaysia,0
6152,215162051,0.0006963476121179571,en,Q220499,http://dbpedia.org/resource/Streaming_media,0
6153,215162051,0.0006061382894227739,en,Q30849,http://dbpedia.org/resource/Blog,0
6154,215162051,0.0005947295723993231,en,Q942327,http://dbpedia.org/resource/Waze,0
6155,215162051,0.000655554321443668,en,Q33959,http://dbpedia.org/resource/Nice,0
6156,215162051,0.0009873140090521225,en,Q16205820,,0
6157,17885859,0.0009709156854107651,en,Q13974,http://dbpedia.org/resource/NBC,0
6158,17885859,0.0004025753164943875,en,Q49394,http://dbpedia.org/resource/Weapon_of_mass_destruction,0
6159,17885859,0.0007653283297810365,en,Q191159,http://dbpedia.org/resource/Working_class,0
6160,17885859,0.0005209106044844976,en,Q656365,http://dbpedia.org/resource/Employment,0
6161,17885859,0.0005031804973668503,en,Q9682,http://dbpedia.org/resource/Elizabeth_II,0
6162,17885859,0.0006370798700910682,en,Q41171,http://dbpedia.org/resource/Unemployment,0
6163,17885859,0.0004511755715238342,en,Q49389,http://dbpedia.org/resource/Tourism,0
6164,17885859,0.0005193697684279583,en,Q601401,http://dbpedia.org/resource/Trade,0
6165,17885859,0.0005321056959156536,en,Q8486,http://dbpedia.org/resource/Coffee,0
6166,17885859,0.0003881315290669323,en,Q6821213,http://dbpedia.org/resource/Wage,0
6167,17885859,0.0003755916737283168,en,Q48282,http://dbpedia.org/resource/Student,0
6168,17885859,0.006183906599180691,en,Q359442,http://dbpedia.org/resource/Bernie_Sanders,0
6169,17885859,0.0003886153602428914,en,Q208099,http://dbpedia.org/resource/Coming_out,0
6170,17885859,0.0004619230775175214,en,Q5167679,http://dbpedia.org/resource/Dissolution_of_the_Soviet_Union,0
6171,17885859,0.000653808568986751,en,Q7942,http://dbpedia.org/resource/Global_warming,0
6172,17885859,0.0006373336927901821,en,Q18013,"http://dbpedia.org/resource/Sacramento,_California",0
6173,17885859,0.0005768065727157853,en,Q1384,http://dbpedia.org/resource/New_York_(state),0
6174,17885859,0.0005923648327295317,en,Q7188,http://dbpedia.org/resource/Government,0
6175,17885859,0.0004657593798009841,en,Q5119,http://dbpedia.org/resource/Capital_city,0
6176,17885859,0.0006724972807250376,en,Q6206,http://dbpedia.org/resource/Capitalism,0
6177,17885859,0.001580505269153766,en,Q99,http://dbpedia.org/resource/California,0
6178,17885859,0.0005919841591437927,en,Q16,http://dbpedia.org/resource/Canada,0
6179,17885859,0.0006623790805990179,en,Q3884,,0
6180,17885859,0.0003950788227160642,en,Q194360,http://dbpedia.org/resource/American_Express,0
6181,17885859,0.001060712813512198,en,Q30,http://dbpedia.org/resource/United_States,0
6182,17885859,0.000485187634767141,en,Q846570,http://dbpedia.org/resource/Americans,0
6183,17885859,0.0005546981120491774,en,Q22656,http://dbpedia.org/resource/Petroleum,0
6184,17885859,0.000420332597663465,en,Q1034654,http://dbpedia.org/resource/Capital_One,0
6185,17885859,0.0008399632078912208,en,Q857063,http://dbpedia.org/resource/Citibank,0
6186,17885859,0.000527425459639206,en,Q8473,http://dbpedia.org/resource/Military,0
6187,17885859,0.0003952319163873216,en,Q325980,http://dbpedia.org/resource/Coercion,0
6188,17885859,0.0006558993624125513,en,Q35535,http://dbpedia.org/resource/Police,0
6189,17885859,0.0004661016374108873,en,Q16917,http://dbpedia.org/resource/Hospital,0
6190,17885859,0.0004031245059766865,en,Q9168,http://dbpedia.org/resource/Persian_language,0
6191,17885859,0.0006964128474535261,en,Q312,http://dbpedia.org/resource/Apple_Inc.,0
6192,17885859,0.000571015781853514,en,Q22096321,,0
6193,17885859,0.0008050521741124079,en,Q1160945,http://dbpedia.org/resource/BBC_News,0
6194,17885859,0.0004607554470821617,en,Q620615,http://dbpedia.org/resource/Mobile_app,0
6195,17885859,0.001304886722642212,en,Q671510,http://dbpedia.org/resource/NPR,0
6196,17885859,0.0004746410069603187,en,Q735,http://dbpedia.org/resource/Art,0
6197,17885859,0.0009327294989211753,en,Q1141363,http://dbpedia.org/resource/Medicaid,0
6198,17885859,0.0003734713353987837,en,Q175185,http://dbpedia.org/resource/Rural_area,0
6199,17885859,0.000450502051046454,en,Q131569,http://dbpedia.org/resource/Treaty,0
6200,17885859,0.002432262776715195,en,Q559392,http://dbpedia.org/resource/Medicare_(United_States),0
6201,17885859,0.002179174657969408,en,Q1021512,,0
6202,17885859,0.000403058706514188,en,Q9476,http://dbpedia.org/resource/Free_will,0
6203,17885859,0.0003837290285271901,en,Q431289,http://dbpedia.org/resource/Brand,0
6204,17885859,0.0005313385842927177,en,Q76074,http://dbpedia.org/resource/Right-wing_politics,0
6205,17885859,0.0004024550579500448,en,Q166332,http://dbpedia.org/resource/Eminent_domain,0
6206,17885859,0.0007167939291789026,en,Q4917,http://dbpedia.org/resource/United_States_dollar,0
6207,17885859,0.0005162293810289594,en,Q200535,http://dbpedia.org/resource/Wealth,0
6208,17885859,0.0004642551936213808,en,Q188759,http://dbpedia.org/resource/Representative_democracy,0
6209,17885859,0.0004031142975922421,en,Q177634,http://dbpedia.org/resource/Community,0
6210,17885859,0.001233381372959696,en,Q1439,http://dbpedia.org/resource/Texas,0
6211,17885859,0.001790047712306467,en,Q918,http://dbpedia.org/resource/Twitter,0
6212,17885859,0.0007551998736473297,en,Q75,http://dbpedia.org/resource/Internet,0
6213,17885859,0.0005255586712388572,en,Q466,http://dbpedia.org/resource/World_Wide_Web,0
6214,17885859,0.0003703270214387586,en,Q316,http://dbpedia.org/resource/Love,0
6215,17885859,0.0008192913151405795,en,Q7281,http://dbpedia.org/resource/Propaganda,0
6216,17885859,0.0005395067531631304,en,Q132453,http://dbpedia.org/resource/Developed_country,0
6217,17885859,0.0007246076759799742,en,Q20165782,,0
6218,17885859,0.0005383755176238999,en,Q131265,http://dbpedia.org/resource/Popular_culture,0
6219,17885859,0.0004521788295332473,en,Q546113,http://dbpedia.org/resource/Public_policy,0
6220,17885859,0.0004272520363512243,en,Q36963,http://dbpedia.org/resource/Hunting,0
6221,17885859,0.0003767204841661954,en,Q11633,http://dbpedia.org/resource/Photography,0
6222,17885859,0.0003801258796531771,en,Q49958,http://dbpedia.org/resource/Opinion_poll,0
6223,17885859,0.0003902241073530318,en,Q189760,http://dbpedia.org/resource/Voting,0
6224,17885859,0.000390347185270967,en,Q40231,http://dbpedia.org/resource/Election,0
6225,17885859,0.0003754991942719671,en,Q462058,http://dbpedia.org/resource/Student_loan,0
6226,17885859,0.00041003749732353,en,Q7627822,http://dbpedia.org/resource/Student_debt,0
6227,17885859,0.0003694294952002188,en,Q103808,http://dbpedia.org/resource/Loanword,0
6228,17885859,0.0004966195240505836,en,Q3196867,http://dbpedia.org/resource/Debt,0
6229,17885859,0.0006126128141033748,en,Q154510,http://dbpedia.org/resource/Great_Recession,0
6230,17885859,0.0007040165123137883,en,Q8134,http://dbpedia.org/resource/Economics,0
6231,17885859,0.001548104333154434,en,Q186068,http://dbpedia.org/resource/Fox_News,0
6232,17885859,0.00136154102713244,en,Q29552,http://dbpedia.org/resource/Democratic_Party_(United_States),0
6233,17885859,0.001856914459893724,en,Q6279,http://dbpedia.org/resource/Joe_Biden,0
6234,17885859,0.002495791012921435,en,Q6294,,0
6235,17885859,0.002600911310831208,en,Q22686,http://dbpedia.org/resource/Donald_Trump,0
6236,17885859,0.0005165866371590383,en,Q697327,http://dbpedia.org/resource/Legal_process,0
6237,17885859,0.000483049700766315,en,Q4,http://dbpedia.org/resource/Death,0
6238,17885859,0.000618846641089653,en,Q817393,http://dbpedia.org/resource/Black_people,0
6239,17885859,0.0006780980283519339,en,Q49085,,0
6240,17885859,0.0003690946117068505,en,Q7569,http://dbpedia.org/resource/Child,0
6241,17885859,0.0004116228828295843,en,Q167191,http://dbpedia.org/resource/Child_abuse,0
6242,17885859,0.0004033220806603953,en,Q37260,http://dbpedia.org/resource/Writing,0
6243,17885859,0.0006091228190060251,en,Q190,http://dbpedia.org/resource/God,0
6244,17885859,0.0005326761591440168,en,Q43109,http://dbpedia.org/resource/Referendum,0
6245,17885859,0.0005186941449622014,en,Q5,http://dbpedia.org/resource/Human,0
6246,17885859,0.0004967574504032691,en,Q684740,http://dbpedia.org/resource/Real_estate,0
6247,17885859,0.0005985766684360007,en,Q2,http://dbpedia.org/resource/Earth,0
6248,17885859,0.0004174681506876122,en,Q5873,http://dbpedia.org/resource/Sexual_intercourse,0
6249,17885859,0.001828464088056452,en,Q29468,http://dbpedia.org/resource/Republican_Party_(United_States),0
6250,17885859,0.0005654097807386881,en,Q83267,http://dbpedia.org/resource/Felony,0
6251,17885859,0.0005765058963241573,en,Q11030,http://dbpedia.org/resource/Journalism,0
6252,17885859,0.0003767582484948809,en,Q1930187,http://dbpedia.org/resource/Journalist,0
6253,17885859,0.0006322262208641497,en,Q198,http://dbpedia.org/resource/War,0
6254,17885859,0.000615269591791258,en,Q362,http://dbpedia.org/resource/World_War_II,0
6255,17885859,0.0004631929490752498,en,Q2072081,http://dbpedia.org/resource/Person_of_color,0
6256,17885859,0.0006303695155875075,en,Q8740,http://dbpedia.org/resource/Vietnam_War,0
6257,17885859,0.0004717766901662881,en,Q180445,http://dbpedia.org/resource/Nature_(journal),0
6258,17885859,0.0005739685869930493,en,Q167037,http://dbpedia.org/resource/Corporation,0
6259,17885859,0.0005595940361346859,en,Q61515,http://dbpedia.org/resource/Outsourcing,0
6260,17885859,0.0006022216324621311,en,Q178790,http://dbpedia.org/resource/Syndicate,0
6261,17885859,0.0009135509797514503,en,Q3456341,http://dbpedia.org/resource/Union_busting,0
6262,17885859,0.0006515061002460611,en,Q10294,http://dbpedia.org/resource/Poverty,0
6263,17885859,0.0003886217654671876,en,Q41487,http://dbpedia.org/resource/Court,0
6264,17885859,0.0004526012470647289,en,Q12135,http://dbpedia.org/resource/Mental_disorder,0
6265,17885859,0.000400509803509093,en,Q7320,http://dbpedia.org/resource/Nazi_Party,0
6266,17885859,0.0003745388901224358,en,Q15292,http://dbpedia.org/resource/Evil,0
6267,17885859,0.0004855695148978812,en,Q179073,http://dbpedia.org/resource/Protectionism,0
6268,17885859,0.0006643713499792918,en,Q11033,http://dbpedia.org/resource/Mass_media,0
6269,17885859,0.0005456758843956429,en,Q11118951,http://dbpedia.org/resource/Media_manipulation,0
6270,17885859,0.0004700771630276885,en,Q742736,http://dbpedia.org/resource/Bias,0
6271,17885859,0.0004899128474113858,en,Q510662,http://dbpedia.org/resource/Ring_road,0
6272,17885859,0.0003734794214121,en,Q2842797,http://dbpedia.org/resource/Fine_(penalty),0
6273,17885859,0.0006022515236715569,en,Q8458,http://dbpedia.org/resource/Human_rights,0
6274,17885859,0.0005023673473372829,en,Q12147,http://dbpedia.org/resource/Health,0
6275,17885859,0.0004281608757246389,en,Q653347,http://dbpedia.org/resource/Hate_speech,0
6276,17885859,0.0006952823083404693,en,Q61,"http://dbpedia.org/resource/Washington,_D.C.",0
6277,17885859,0.0006366235163750822,en,Q2585032,http://dbpedia.org/resource/Conservatism_in_the_United_States,0
6278,17885859,0.0006454942498502803,en,Q1744607,http://dbpedia.org/resource/Class_conflict,0
6279,17885859,0.0005420472266065142,en,Q191783,http://dbpedia.org/resource/Defamation,0
6280,17885859,0.0004655366338146766,en,Q240126,http://dbpedia.org/resource/School_bullying,0
6281,17885859,0.00098396828284343,en,Q31207,http://dbpedia.org/resource/Health_care,0
6282,17885859,0.0005414331103167188,en,Q29556,http://dbpedia.org/resource/Civil_liberties,0
6283,17885859,0.0004077965058413458,en,Q9081,http://dbpedia.org/resource/Knowledge,0
6284,17885859,0.0003691262783935131,en,Q7949,http://dbpedia.org/resource/Truth,0
6285,17885859,0.0003864618323409598,en,Q132987,http://dbpedia.org/resource/Anthropomorphism,0
6286,17885859,0.0004072596308563405,en,Q5377,http://dbpedia.org/resource/Golf,0
6287,17885859,0.0003754734018647375,en,Q1080794,http://dbpedia.org/resource/State_school,0
6288,17885859,0.0004570008365339208,en,Q19020,,0
6289,17885859,0.0004523868221139972,en,Q12581,http://dbpedia.org/resource/Troll,0
6290,17885859,0.0003880059522716574,en,Q11471,http://dbpedia.org/resource/Time,0
6291,17885859,0.0004141981904099068,en,Q104493,http://dbpedia.org/resource/Risk,0
6292,17885859,0.0004328682367694173,en,Q188619,http://dbpedia.org/resource/Hierarchy,0
6293,17885859,0.000644224655419492,en,Q7163,http://dbpedia.org/resource/Politics,0
6294,17885859,0.0004490782192910557,en,Q330963,http://dbpedia.org/resource/Politics_of_the_United_States,0
6295,17885859,0.0003859371239352176,en,Q25107,http://dbpedia.org/resource/Power_(social_and_political),0
6296,17885859,0.0008558752751745642,en,Q49297,http://dbpedia.org/resource/Native_Americans_in_the_United_States,0
6297,17885859,0.0006249156377612955,en,Q2035701,http://dbpedia.org/resource/Race_and_ethnicity_in_the_United_States_Census,0
6298,17885859,0.000601133387482373,en,Q42008,http://dbpedia.org/resource/Sovereignty,0
6299,17885859,0.0005255694661591716,en,Q4973551,http://dbpedia.org/resource/Brokered_convention,0
6300,17885859,0.0004367849948499364,en,Q596690,http://dbpedia.org/resource/Superdelegate,0
6301,17885859,0.0004449273869175683,en,Q2111958,http://dbpedia.org/resource/Productivity,0
6302,17885859,0.0004146709855533271,en,Q1527264,http://dbpedia.org/resource/Income,0
6303,17885859,0.0003963760843829716,en,Q178354,http://dbpedia.org/resource/Reason,0
6304,17885859,0.001570772846717416,en,Q166032,http://dbpedia.org/resource/The_Washington_Post,0
6305,17885859,0.000383993908807573,en,Q179875,http://dbpedia.org/resource/Debate,0
6306,17885859,0.0003967897487985078,en,Q3,http://dbpedia.org/resource/Life,0
6307,17885859,0.0005796803831686268,en,Q16152203,http://dbpedia.org/resource/Liberalism_in_the_United_States,0
6308,17885859,0.0003719966631076323,en,Q1295201,http://dbpedia.org/resource/Grocery_store,0
6309,17885859,0.0005367604952299258,en,Q213205,http://dbpedia.org/resource/San_Francisco_Bay_Area,0
6310,17885859,0.0006310363317282543,en,Q62,http://dbpedia.org/resource/San_Francisco,0
6311,17885859,0.000418002838661066,en,Q1030329,http://dbpedia.org/resource/Viral_video,0
6312,17885859,0.0004932986502908448,en,Q9129,http://dbpedia.org/resource/Greek_language,0
6313,17885859,0.0003723466563436322,en,Q622812,http://dbpedia.org/resource/Talk_show,0
6314,17885859,0.0009781567473905381,en,Q64929797,,0
6315,17885859,0.0004576221094298175,en,Q79913,http://dbpedia.org/resource/Non-governmental_organization,0
6316,17885859,0.0007744459339654547,en,Q2827965,http://dbpedia.org/resource/Winger_(ice_hockey),0
6317,17885859,0.0005514744887620437,en,Q179366,http://dbpedia.org/resource/Boycott,0
6318,17885859,0.000413831860109545,en,Q42844,http://dbpedia.org/resource/Major_depressive_disorder,0
6319,17885859,0.0006166560606930442,en,Q22692,http://dbpedia.org/resource/Freedom_of_speech,0
6320,17885859,0.0005041819973348569,en,Q188958,http://dbpedia.org/resource/Egalitarianism,0
6321,17885859,0.000615922773137254,en,Q2269313,http://dbpedia.org/resource/Walton_family,0
6322,17885859,0.001157631942262349,en,Q483551,http://dbpedia.org/resource/Walmart,0
6323,17885859,0.000390479887516701,en,Q48777,http://dbpedia.org/resource/The_Waltons,0
6324,17885859,0.0009064021296760532,en,Q489,http://dbpedia.org/resource/Bill_Maher,0
6325,17885859,0.001129004452187976,en,Q7066,http://dbpedia.org/resource/Atheism,0
6326,17885859,0.0007028414952135587,en,Q296047,,0
6327,17885859,0.0007235147116152255,en,Q9174,http://dbpedia.org/resource/Religion,0
6328,17885859,0.0006259628223234412,en,Q47740,http://dbpedia.org/resource/Muslims,0
6329,17885859,0.0004446219139434562,en,Q159583,http://dbpedia.org/resource/Holy_See,0
6330,17885859,0.0004339334111065776,en,Q5776,http://dbpedia.org/resource/Bethlehem,0
6331,17885859,0.0004188880630848907,en,Q9415,http://dbpedia.org/resource/Emotion,0
6332,17885859,0.0005004587341543676,en,Q79896,http://dbpedia.org/resource/Separation_of_powers,0
6333,17885859,0.0004564042401162508,en,Q5167661,http://dbpedia.org/resource/Justice,0
6334,17885859,0.0005833863299081583,en,Q11701,http://dbpedia.org/resource/United_States_House_of_Representatives,0
6335,17885859,0.00056238592320848,en,Q4830453,http://dbpedia.org/resource/Business,0
6336,17885859,0.0016833941004114,en,Q3109740,http://dbpedia.org/resource/Politico,0
6337,17885859,0.001235808073774834,en,Q801,http://dbpedia.org/resource/Israel,0
6338,17885859,0.001019801812444487,en,Q34216,http://dbpedia.org/resource/Mossad,0
6339,17885859,0.00114883006459812,en,Q2904131,http://dbpedia.org/resource/Jeffrey_Epstein,0
6340,17885859,0.0008007827660657074,en,Q201190,,0
